4.320000e-11
0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.600000e+03,0.000000e+00,9.977574e-01,2.242613e-03,3.842052e-24,1.703379e-29
7.200000e+03,0.000000e+00,9.968289e-01,3.171071e-03,1.342550e-14,1.005188e-18
1.080000e+04,0.000000e+00,9.961177e-01,3.882331e-03,4.395328e-11,1.119514e-14
1.440000e+04,0.000000e+00,9.955188e-01,4.481246e-03,3.025210e-09,1.589353e-12
1.800000e+04,0.000000e+00,9.949916e-01,5.008354e-03,4.165136e-08,3.612827e-11
2.160000e+04,0.000000e+00,9.945154e-01,5.484322e-03,2.511967e-07,3.185646e-10
2.520000e+04,0.000000e+00,9.940779e-01,5.921195e-03,9.363611e-07,1.609985e-09
2.880000e+04,0.000000e+00,9.936709e-01,6.326546e-03,2.570522e-06,5.693863e-09
3.240000e+04,0.000000e+00,9.932889e-01,6.705377e-03,5.736439e-06,1.577815e-08
3.600000e+04,0.000000e+00,9.929278e-01,7.061135e-03,1.105026e-05,3.670938e-08
3.960000e+04,0.000000e+00,9.925845e-01,7.396300e-03,1.909812e-05,7.498969e-08
4.320000e+04,0.000000e+00,9.922567e-01,7.712735e-03,3.039515e-05,1.386456e-07
4.680000e+04,0.000000e+00,9.919425e-01,8.011902e-03,4.536517e-05,2.370088e-07
5.040000e+04,0.000000e+00,9.916403e-01,8.295004e-03,6.433538e-05,3.804587e-07
5.400000e+04,0.000000e+00,9.913488e-01,8.563063e-03,8.754066e-05,5.801627e-07
5.760000e+04,0.000000e+00,9.910670e-01,8.816975e-03,1.151328e-04,8.478349e-07
6.120000e+04,0.000000e+00,9.907941e-01,9.057546e-03,1.471921e-04,1.195521e-06
6.480000e+04,0.000000e+00,9.905291e-01,9.285511e-03,1.837389e-04,1.635418e-06
6.840000e+04,0.000000e+00,9.902715e-01,9.501551e-03,2.247452e-04,2.179723e-06
7.200000e+04,0.000000e+00,9.900207e-01,9.706300e-03,2.701441e-04,2.840510e-06
7.560000e+04,0.000000e+00,9.897762e-01,9.900352e-03,3.198388e-04,3.629639e-06
7.920000e+04,0.000000e+00,9.895375e-01,1.008427e-02,3.737097e-04,4.558679e-06
8.280000e+04,0.000000e+00,9.893042e-01,1.025857e-02,4.316208e-04,5.638855e-06
8.640000e+04,0.000000e+00,9.890759e-01,1.042377e-02,4.934243e-04,6.881005e-06
