4.320000e-11
0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.600000e+03,0.000000e+00,9.627716e-01,3.722803e-02,3.987456e-07,4.881343e-70
7.200000e+03,0.000000e+00,9.627712e-01,3.722802e-02,7.983307e-07,4.153277e-69
1.080000e+04,0.000000e+00,9.627708e-01,3.722800e-02,1.197915e-06,2.915486e-68
1.440000e+04,0.000000e+00,9.627704e-01,3.722799e-02,1.597499e-06,1.402984e-67
1.800000e+04,0.000000e+00,9.627700e-01,3.722797e-02,1.997083e-06,4.995851e-67
2.160000e+04,0.000000e+00,9.627696e-01,3.722796e-02,2.396666e-06,1.861210e-66
2.520000e+04,0.000000e+00,9.627693e-01,3.722794e-02,2.796248e-06,5.386509e-66
2.880000e+04,0.000000e+00,9.627689e-01,3.722793e-02,3.195830e-06,1.354031e-65
3.240000e+04,0.000000e+00,9.627685e-01,3.722791e-02,3.595412e-06,3.654780e-65
3.600000e+04,0.000000e+00,9.627681e-01,3.722790e-02,3.994992e-06,8.962491e-65
3.960000e+04,0.000000e+00,9.627677e-01,3.722788e-02,4.394572e-06,1.936727e-64
4.320000e+04,0.000000e+00,9.627673e-01,3.722787e-02,4.794152e-06,3.938390e-64
4.680000e+04,0.000000e+00,9.627670e-01,3.722785e-02,5.193731e-06,7.307145e-64
5.040000e+04,0.000000e+00,9.627666e-01,3.722784e-02,5.593310e-06,1.397155e-63
5.400000e+04,0.000000e+00,9.627662e-01,3.722782e-02,5.992888e-06,2.482061e-63
5.760000e+04,0.000000e+00,9.627658e-01,3.722781e-02,6.392466e-06,4.209623e-63
6.120000e+04,0.000000e+00,9.627654e-01,3.722779e-02,6.792043e-06,7.038917e-63
6.480000e+04,0.000000e+00,9.627650e-01,3.722778e-02,7.191619e-06,1.144074e-62
6.840000e+04,0.000000e+00,9.627646e-01,3.722776e-02,7.591195e-06,1.817808e-62
7.200000e+04,0.000000e+00,9.627643e-01,3.722775e-02,7.990770e-06,2.948008e-62
7.560000e+04,0.000000e+00,9.627639e-01,3.722773e-02,8.390345e-06,4.532069e-62
7.920000e+04,0.000000e+00,9.627635e-01,3.722772e-02,8.789920e-06,6.772469e-62
8.280000e+04,0.000000e+00,9.627631e-01,3.722770e-02,9.189493e-06,1.055218e-61
8.640000e+04,0.000000e+00,9.627627e-01,3.722769e-02,9.589067e-06,1.908191e-61
