4.320000e-11
0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.600000e+03,0.000000e+00,8.737480e-01,1.262510e-01,1.010488e-06,1.408701e-58
7.200000e+03,0.000000e+00,8.737471e-01,1.262509e-01,2.020984e-06,1.987187e-58
1.080000e+04,0.000000e+00,8.737462e-01,1.262507e-01,3.031478e-06,2.785016e-58
1.440000e+04,0.000000e+00,8.737453e-01,1.262506e-01,4.041967e-06,4.079710e-58
1.800000e+04,0.000000e+00,8.737445e-01,1.262505e-01,5.052453e-06,6.641370e-58
2.160000e+04,0.000000e+00,8.737436e-01,1.262504e-01,6.062935e-06,9.891537e-58
2.520000e+04,0.000000e+00,8.737427e-01,1.262502e-01,7.073414e-06,1.444178e-57
2.880000e+04,0.000000e+00,8.737418e-01,1.262501e-01,8.083890e-06,2.064644e-57
3.240000e+04,0.000000e+00,8.737409e-01,1.262500e-01,9.094362e-06,3.010676e-57
3.600000e+04,0.000000e+00,8.737400e-01,1.262499e-01,1.010483e-05,4.353721e-57
3.960000e+04,0.000000e+00,8.737392e-01,1.262497e-01,1.111530e-05,6.084029e-57
4.320000e+04,0.000000e+00,8.737383e-01,1.262496e-01,1.212576e-05,8.792472e-57
4.680000e+04,0.000000e+00,8.737374e-01,1.262495e-01,1.313622e-05,1.236955e-56
5.040000e+04,0.000000e+00,8.737365e-01,1.262493e-01,1.414667e-05,1.786329e-56
5.400000e+04,0.000000e+00,8.737356e-01,1.262492e-01,1.515712e-05,2.478576e-56
5.760000e+04,0.000000e+00,8.737347e-01,1.262491e-01,1.616757e-05,3.494350e-56
6.120000e+04,0.000000e+00,8.737339e-01,1.262490e-01,1.717801e-05,4.730705e-56
6.480000e+04,0.000000e+00,8.737330e-01,1.262488e-01,1.818845e-05,6.400213e-56
6.840000e+04,0.000000e+00,8.737321e-01,1.262487e-01,1.919889e-05,8.528479e-56
7.200000e+04,0.000000e+00,8.737312e-01,1.262486e-01,2.020933e-05,1.167884e-55
7.560000e+04,0.000000e+00,8.737303e-01,1.262485e-01,2.121976e-05,1.545033e-55
7.920000e+04,0.000000e+00,8.737294e-01,1.262483e-01,2.223018e-05,2.015513e-55
8.280000e+04,0.000000e+00,8.737286e-01,1.262482e-01,2.324061e-05,2.637728e-55
8.640000e+04,0.000000e+00,8.737277e-01,1.262481e-01,2.425103e-05,3.408175e-55
