4.320000e-11
0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.600000e+03,0.000000e+00,1.885500e-01,3.821819e-03,7.951144e-01,1.251375e-02
7.200000e+03,0.000000e+00,1.861661e-01,3.773499e-03,7.850615e-01,2.499889e-02
1.080000e+04,0.000000e+00,1.838124e-01,3.725789e-03,7.751358e-01,3.732608e-02
1.440000e+04,0.000000e+00,1.814884e-01,3.678684e-03,7.653356e-01,4.949732e-02
1.800000e+04,0.000000e+00,1.791938e-01,3.632174e-03,7.556594e-01,6.151459e-02
2.160000e+04,0.000000e+00,1.769283e-01,3.586252e-03,7.461056e-01,7.337984e-02
2.520000e+04,0.000000e+00,1.746914e-01,3.540912e-03,7.366727e-01,8.509498e-02
2.880000e+04,0.000000e+00,1.724828e-01,3.496145e-03,7.273591e-01,9.666191e-02
3.240000e+04,0.000000e+00,1.703022e-01,3.451944e-03,7.181634e-01,1.080825e-01
3.600000e+04,0.000000e+00,1.681491e-01,3.408303e-03,7.090839e-01,1.193587e-01
3.960000e+04,0.000000e+00,1.660233e-01,3.365213e-03,7.001194e-01,1.304921e-01
4.320000e+04,0.000000e+00,1.639244e-01,3.322669e-03,6.912682e-01,1.414848e-01
4.680000e+04,0.000000e+00,1.618520e-01,3.280663e-03,6.825290e-01,1.523383e-01
5.040000e+04,0.000000e+00,1.598058e-01,3.239188e-03,6.739004e-01,1.630546e-01
5.400000e+04,0.000000e+00,1.577855e-01,3.198238e-03,6.653809e-01,1.736353e-01
5.760000e+04,0.000000e+00,1.557908e-01,3.157806e-03,6.569692e-01,1.840822e-01
6.120000e+04,0.000000e+00,1.538214e-01,3.117886e-03,6.486639e-01,1.943969e-01
6.480000e+04,0.000000e+00,1.518768e-01,3.078471e-03,6.404637e-01,2.045811e-01
6.840000e+04,0.000000e+00,1.499568e-01,3.039554e-03,6.323672e-01,2.146364e-01
7.200000e+04,0.000000e+00,1.480611e-01,3.001129e-03,6.243731e-01,2.245646e-01
7.560000e+04,0.000000e+00,1.461894e-01,2.963191e-03,6.164802e-01,2.343672e-01
7.920000e+04,0.000000e+00,1.443414e-01,2.925732e-03,6.086871e-01,2.440457e-01
8.280000e+04,0.000000e+00,1.425168e-01,2.888748e-03,6.009926e-01,2.536018e-01
8.640000e+04,0.000000e+00,1.407152e-01,2.852231e-03,5.933955e-01,2.630371e-01
