1.005882e-11
0.000000e+00,0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.600000e+03,3.884579e-06,1.436339e-01,7.430777e-02,3.829448e-01,3.988424e-01,2.671589e-04
7.200000e+03,4.710322e-06,3.748660e-02,2.399819e-02,3.058295e-01,6.295825e-01,3.098471e-03
1.080000e+04,4.984869e-06,1.682133e-02,1.336194e-02,2.595712e-01,7.019333e-01,8.307196e-03
1.440000e+04,5.145237e-06,1.204442e-02,1.080437e-02,2.416707e-01,7.209940e-01,1.448137e-02
1.800000e+04,5.278523e-06,1.059769e-02,1.009716e-02,2.348805e-01,7.234682e-01,2.095114e-02
2.160000e+04,5.404321e-06,9.934309e-03,9.858314e-03,2.317686e-01,7.209511e-01,2.748226e-02
2.520000e+04,5.527520e-06,9.472961e-03,9.746163e-03,2.298048e-01,7.169700e-01,3.400060e-02
2.880000e+04,5.649427e-06,9.068531e-03,9.669684e-03,2.281940e-01,7.125784e-01,4.048379e-02
3.240000e+04,5.770406e-06,8.682818e-03,9.603604e-03,2.266948e-01,7.080876e-01,4.692536e-02
3.600000e+04,5.890564e-06,8.305493e-03,9.540773e-03,2.252352e-01,7.035890e-01,5.332360e-02
3.960000e+04,6.009934e-06,7.933717e-03,9.479154e-03,2.237939e-01,6.991090e-01,5.967822e-02
4.320000e+04,6.128530e-06,7.566686e-03,9.418167e-03,2.223645e-01,6.946552e-01,6.598933e-02
4.680000e+04,6.246357e-06,7.204151e-03,9.357646e-03,2.209452e-01,6.902296e-01,7.225718e-02
5.040000e+04,6.363423e-06,6.846015e-03,9.297542e-03,2.195354e-01,6.858327e-01,7.848203e-02
5.400000e+04,6.479732e-06,6.492220e-03,9.237838e-03,2.181349e-01,6.814644e-01,8.466417e-02
5.760000e+04,6.595290e-06,6.142720e-03,9.178530e-03,2.167435e-01,6.771247e-01,9.080388e-02
6.120000e+04,6.710101e-06,5.797472e-03,9.119612e-03,2.153613e-01,6.728134e-01,9.690145e-02
6.480000e+04,6.824170e-06,5.456435e-03,9.061084e-03,2.139882e-01,6.685304e-01,1.029571e-01
6.840000e+04,6.937503e-06,5.119567e-03,9.002941e-03,2.126240e-01,6.642753e-01,1.089712e-01
7.200000e+04,7.050104e-06,4.786828e-03,8.945183e-03,2.112688e-01,6.600482e-01,1.149439e-01
7.560000e+04,7.161978e-06,4.458178e-03,8.887805e-03,2.099225e-01,6.558488e-01,1.208756e-01
7.920000e+04,7.273130e-06,4.133576e-03,8.830807e-03,2.085850e-01,6.516768e-01,1.267665e-01
8.280000e+04,7.383565e-06,3.812983e-03,8.774185e-03,2.072563e-01,6.475323e-01,1.326169e-01
8.640000e+04,7.493287e-06,3.496360e-03,8.717937e-03,2.059363e-01,6.434149e-01,1.384270e-01
